investor_id,sip_transactions,avg_gap_days,risk_status
INV004133,2,239.0,At Risk
INV004134,2,217.0,At Risk
INV004135,2,21.0,Normal
INV004136,1,,Normal
INV004137,5,34.75,Normal
INV004138,5,96.75,At Risk
INV004139,2,370.0,At Risk
INV004140,5,90.5,At Risk
INV004141,1,,Normal
INV004142,4,161.33333333333334,At Risk
INV004143,4,74.33333333333333,At Risk
INV004145,5,48.0,At Risk
INV004146,4,100.66666666666667,At Risk
INV004147,1,,Normal
INV004148,4,82.33333333333333,At Risk
INV004149,1,,Normal
INV004150,3,179.0,At Risk
INV004151,4,165.33333333333334,At Risk
INV004152,2,365.0,At Risk
INV004153,3,109.5,At Risk
INV004157,2,50.0,At Risk
INV004159,1,,Normal
INV004160,1,,Normal
INV004161,3,222.0,At Risk
INV004162,2,351.0,At Risk
INV004163,3,137.0,At Risk
INV004164,1,,Normal
INV004165,5,97.5,At Risk
INV004166,2,266.0,At Risk
INV004167,2,9.0,Normal
INV004168,1,,Normal
INV004169,2,387.0,At Risk
INV004171,2,204.0,At Risk
INV004172,2,272.0,At Risk
INV004173,4,89.0,At Risk
INV004174,3,230.0,At Risk
INV004176,1,,Normal
INV004177,2,269.0,At Risk
INV004179,4,58.333333333333336,At Risk
INV004181,2,298.0,At Risk
INV004182,1,,Normal
INV004184,5,38.75,At Risk
INV004185,1,,Normal
INV004186,1,,Normal
INV004187,1,,Normal
INV004188,3,28.5,Normal
INV004189,1,,Normal
INV004190,2,209.0,At Risk
INV004191,4,160.33333333333334,At Risk
INV004193,3,138.5,At Risk
INV004195,2,37.0,At Risk
INV004196,3,115.5,At Risk
INV004197,1,,Normal
INV004199,1,,Normal
INV004200,2,145.0,At Risk
INV004201,6,51.8,At Risk
INV004203,2,202.0,At Risk
INV004204,4,144.0,At Risk
INV004205,4,137.33333333333334,At Risk
INV004206,1,,Normal
INV004207,3,126.5,At Risk
INV004208,3,160.0,At Risk
INV004209,1,,Normal
INV004210,2,43.0,At Risk
INV004211,1,,Normal
INV004212,2,27.0,Normal
INV004213,1,,Normal
INV004216,1,,Normal
INV004217,2,13.0,Normal
INV004218,1,,Normal
INV004219,1,,Normal
INV004220,1,,Normal
INV004221,1,,Normal
INV004222,2,46.0,At Risk
INV004223,7,41.5,At Risk
INV004224,2,222.0,At Risk
INV004225,3,91.5,At Risk
INV004226,6,96.2,At Risk
INV004228,3,142.5,At Risk
INV004230,8,68.85714285714286,At Risk
INV004231,7,70.5,At Risk
INV004232,6,37.6,At Risk
INV004233,5,105.75,At Risk
INV004234,1,,Normal
INV004235,1,,Normal
INV004236,1,,Normal
INV004237,3,181.5,At Risk
INV004238,2,85.0,At Risk
INV004239,1,,Normal
INV004241,2,3.0,Normal
INV004243,4,93.0,At Risk
INV004244,3,185.0,At Risk
INV004245,1,,Normal
INV004246,4,150.66666666666666,At Risk
INV004247,3,171.5,At Risk
INV004248,1,,Normal
INV004249,2,191.0,At Risk
INV004250,3,143.0,At Risk
INV004252,3,157.5,At Risk
INV004253,2,354.0,At Risk
INV004254,5,119.5,At Risk
INV004255,1,,Normal
INV004256,1,,Normal
INV004257,2,78.0,At Risk
INV004258,4,144.0,At Risk
INV004259,1,,Normal
INV004260,1,,Normal
INV004261,2,174.0,At Risk
INV004262,3,22.5,Normal
INV004263,1,,Normal
INV004264,5,65.25,At Risk
INV004265,2,237.0,At Risk
INV004266,4,56.666666666666664,At Risk
INV004267,5,105.5,At Risk
INV004268,4,147.33333333333334,At Risk
INV004269,1,,Normal
INV004270,4,149.33333333333334,At Risk
INV004271,6,88.2,At Risk
INV004272,3,63.5,At Risk
INV004273,2,237.0,At Risk
INV004274,7,80.33333333333333,At Risk
INV004275,1,,Normal
INV004276,6,32.4,Normal
INV004278,7,52.0,At Risk
INV004279,3,132.5,At Risk
INV004280,3,217.0,At Risk
INV004281,3,224.5,At Risk
INV004282,2,89.0,At Risk
INV004283,6,71.0,At Risk
INV004284,1,,Normal
INV004285,4,146.0,At Risk
INV004286,3,123.5,At Risk
INV004287,3,112.0,At Risk
INV004288,5,112.5,At Risk
INV004289,1,,Normal
INV004290,7,76.0,At Risk
INV004291,2,416.0,At Risk
INV004292,1,,Normal
INV004293,4,142.66666666666666,At Risk
INV004294,5,68.0,At Risk
INV004295,3,232.5,At Risk
INV004296,5,93.0,At Risk
INV004297,3,223.5,At Risk
INV004298,3,90.5,At Risk
INV004299,3,66.0,At Risk
INV004300,2,50.0,At Risk
INV004301,1,,Normal
INV004302,3,57.0,At Risk
INV004303,3,75.0,At Risk
INV004304,2,131.0,At Risk
INV004305,2,7.0,Normal
INV004306,3,97.0,At Risk
INV004307,2,155.0,At Risk
INV004308,3,200.0,At Risk
INV004310,3,162.0,At Risk
INV004311,4,97.0,At Risk
INV004312,1,,Normal
INV004313,1,,Normal
INV004314,3,105.5,At Risk
INV004315,1,,Normal
INV004316,4,60.666666666666664,At Risk
INV004317,1,,Normal
INV004318,4,63.666666666666664,At Risk
INV004319,3,122.0,At Risk
INV004320,1,,Normal
INV004321,2,77.0,At Risk
INV004322,3,91.5,At Risk
INV004324,5,62.0,At Risk
INV004325,2,22.0,Normal
INV004326,2,44.0,At Risk
INV004327,1,,Normal
INV004328,1,,Normal
INV004329,3,96.5,At Risk
INV004330,2,191.0,At Risk
INV004331,1,,Normal
INV004332,3,90.0,At Risk
INV004333,4,56.0,At Risk
INV004334,2,184.0,At Risk
INV004335,1,,Normal
INV004336,3,214.0,At Risk
INV004337,4,124.0,At Risk
INV004338,2,275.0,At Risk
INV004339,4,126.33333333333333,At Risk
INV004340,3,250.0,At Risk
INV004341,3,142.0,At Risk
INV004342,1,,Normal
INV004343,6,76.6,At Risk
INV004344,4,150.33333333333334,At Risk
INV004345,7,49.333333333333336,At Risk
INV004346,3,154.5,At Risk
INV004347,3,37.5,At Risk
INV004348,5,48.0,At Risk
INV004349,4,81.33333333333333,At Risk
INV004350,2,29.0,Normal
INV004351,1,,Normal
INV004352,2,88.0,At Risk
INV004353,4,134.33333333333334,At Risk
INV004354,2,93.0,At Risk
INV004355,1,,Normal
INV004356,4,115.0,At Risk
INV004357,2,42.0,At Risk
INV004358,4,125.33333333333333,At Risk
INV004359,3,237.0,At Risk
INV004360,4,156.0,At Risk
INV004361,2,337.0,At Risk
INV004362,6,83.6,At Risk
INV004363,6,96.0,At Risk
INV004364,4,127.33333333333333,At Risk
INV004365,7,76.66666666666667,At Risk
INV004366,4,101.66666666666667,At Risk
INV004367,1,,Normal
INV004368,1,,Normal
INV004369,4,72.0,At Risk
INV004370,2,50.0,At Risk
INV004371,1,,Normal
INV004372,6,71.0,At Risk
INV004374,5,99.0,At Risk
INV004375,2,88.0,At Risk
INV004376,8,62.42857142857143,At Risk
INV004377,1,,Normal
INV004378,4,150.33333333333334,At Risk
INV004379,5,98.75,At Risk
INV004380,3,242.0,At Risk
INV004381,3,114.0,At Risk
INV004384,5,96.75,At Risk
INV004386,2,50.0,At Risk
INV004387,2,88.0,At Risk
INV004388,7,78.33333333333333,At Risk
INV004389,2,54.0,At Risk
INV004390,3,199.5,At Risk
INV004391,1,,Normal
INV004392,4,99.66666666666667,At Risk
INV004393,4,19.0,Normal
INV004394,2,297.0,At Risk
INV004395,1,,Normal
INV004396,1,,Normal
INV004397,1,,Normal
INV004398,3,225.0,At Risk
INV004399,2,104.0,At Risk
INV004400,3,95.5,At Risk
INV004401,1,,Normal
INV004402,2,346.0,At Risk
INV004403,4,136.66666666666666,At Risk
INV004404,2,198.0,At Risk
INV004405,1,,Normal
INV004406,1,,Normal
INV004407,3,103.0,At Risk
INV004408,4,114.0,At Risk
INV004409,1,,Normal
INV004410,1,,Normal
INV004411,3,209.5,At Risk
INV004412,1,,Normal
INV004413,3,99.5,At Risk
INV004414,2,47.0,At Risk
INV004415,1,,Normal
INV004417,3,100.0,At Risk
INV004418,2,103.0,At Risk
INV004419,2,33.0,Normal
INV004420,1,,Normal
INV004421,3,73.0,At Risk
INV004422,1,,Normal
INV004423,1,,Normal
INV004425,1,,Normal
INV004426,1,,Normal
INV004427,1,,Normal
INV004428,7,43.0,At Risk
INV004429,2,17.0,Normal
INV004431,1,,Normal
INV004432,3,177.0,At Risk
INV004433,1,,Normal
INV004434,6,80.8,At Risk
INV004435,2,39.0,At Risk
INV004436,3,171.5,At Risk
INV004437,6,71.8,At Risk
INV004439,3,144.5,At Risk
INV004440,3,21.0,Normal
INV004442,7,66.16666666666667,At Risk
INV004443,6,82.2,At Risk
INV004444,1,,Normal
INV004445,2,291.0,At Risk
INV004446,5,110.75,At Risk
INV004447,3,67.0,At Risk
INV004448,4,91.0,At Risk
INV004450,6,41.2,At Risk
INV004451,2,226.0,At Risk
INV004452,4,100.33333333333333,At Risk
INV004453,2,98.0,At Risk
INV004454,5,80.5,At Risk
INV004455,6,64.0,At Risk
INV004457,5,56.0,At Risk
INV004458,5,36.75,At Risk
INV004459,4,131.66666666666666,At Risk
INV004460,2,9.0,Normal
INV004461,6,44.2,At Risk
INV004463,4,135.0,At Risk
INV004464,1,,Normal
INV004465,6,89.4,At Risk
INV004466,5,68.5,At Risk
INV004467,3,137.0,At Risk
INV004468,2,268.0,At Risk
INV004469,2,174.0,At Risk
INV004470,1,,Normal
INV004472,4,134.66666666666666,At Risk
INV004473,3,108.5,At Risk
INV004474,2,304.0,At Risk
INV004475,4,75.0,At Risk
INV004476,5,101.5,At Risk
INV004477,2,132.0,At Risk
INV004478,3,107.5,At Risk
INV004481,6,40.6,At Risk
INV004482,4,162.33333333333334,At Risk
INV004483,3,201.5,At Risk
INV004484,4,78.0,At Risk
INV004485,2,209.0,At Risk
INV004486,3,138.5,At Risk
INV004487,4,22.666666666666668,Normal
INV004489,3,95.5,At Risk
INV004490,2,180.0,At Risk
INV004491,2,391.0,At Risk
INV004492,3,94.0,At Risk
INV004493,6,100.6,At Risk
INV004494,1,,Normal
INV004495,4,158.0,At Risk
INV004496,6,55.8,At Risk
INV004497,7,53.0,At Risk
INV004498,4,152.66666666666666,At Risk
INV004499,1,,Normal
INV004500,4,101.33333333333333,At Risk
INV004502,4,99.33333333333333,At Risk
INV004503,1,,Normal
INV004504,2,160.0,At Risk
INV004505,6,66.0,At Risk
INV004506,2,108.0,At Risk
INV004508,7,64.33333333333333,At Risk
INV004509,1,,Normal
INV004510,4,144.66666666666666,At Risk
INV004511,1,,Normal
INV004513,5,101.0,At Risk
INV004514,1,,Normal
INV004515,5,78.75,At Risk
INV004516,2,335.0,At Risk
INV004517,2,351.0,At Risk
INV004518,2,115.0,At Risk
INV004519,4,44.0,At Risk
INV004520,2,43.0,At Risk
INV004521,5,82.5,At Risk
INV004522,5,82.25,At Risk
INV004523,4,81.0,At Risk
INV004524,2,84.0,At Risk
INV004525,2,266.0,At Risk
INV004526,6,68.2,At Risk
INV004527,5,101.75,At Risk
INV004529,4,148.66666666666666,At Risk
INV004530,2,136.0,At Risk
INV004531,2,7.0,Normal
INV004532,1,,Normal
INV004533,1,,Normal
INV004534,4,114.66666666666667,At Risk
INV004536,1,,Normal
INV004537,2,12.0,Normal
INV004539,3,46.0,At Risk
INV004540,8,52.57142857142857,At Risk
INV004542,4,95.0,At Risk
INV004543,1,,Normal
INV004544,5,97.75,At Risk
INV004545,3,75.5,At Risk
INV004546,1,,Normal
INV004547,4,133.66666666666666,At Risk
INV004548,2,137.0,At Risk
INV004549,1,,Normal
INV004550,1,,Normal
INV004551,5,93.5,At Risk
INV004552,1,,Normal
INV004553,4,125.0,At Risk
INV004554,4,56.666666666666664,At Risk
INV004555,2,300.0,At Risk
INV004556,1,,Normal
INV004558,2,258.0,At Risk
INV004559,3,173.0,At Risk
INV004560,1,,Normal
INV004562,3,152.5,At Risk
INV004563,3,251.5,At Risk
INV004564,1,,Normal
INV004565,4,132.0,At Risk
INV004566,2,114.0,At Risk
INV004567,2,13.0,Normal
INV004568,1,,Normal
INV004569,2,87.0,At Risk
INV004570,2,9.0,Normal
INV004571,1,,Normal
INV004573,1,,Normal
INV004574,4,101.66666666666667,At Risk
INV004575,1,,Normal
INV004576,2,123.0,At Risk
INV004578,2,62.0,At Risk
INV004579,3,76.5,At Risk
INV004581,1,,Normal
INV004582,7,83.66666666666667,At Risk
INV004583,5,118.0,At Risk
INV004584,5,68.5,At Risk
INV004585,1,,Normal
INV004586,1,,Normal
INV004587,6,86.2,At Risk
INV004588,2,222.0,At Risk
INV004589,4,106.66666666666667,At Risk
INV004590,1,,Normal
INV004591,7,64.66666666666667,At Risk
INV004592,4,115.33333333333333,At Risk
INV004593,6,83.4,At Risk
INV004594,4,15.666666666666666,Normal
INV004595,4,99.66666666666667,At Risk
INV004596,4,91.66666666666667,At Risk
INV004598,6,54.6,At Risk
INV004599,2,224.0,At Risk
INV004600,8,60.57142857142857,At Risk
INV004601,4,155.66666666666666,At Risk
INV004602,3,52.0,At Risk
INV004605,10,54.77777777777778,At Risk
INV004606,4,75.66666666666667,At Risk
INV004607,1,,Normal
INV004608,2,149.0,At Risk
INV004609,2,172.0,At Risk
INV004610,2,318.0,At Risk
INV004611,4,65.66666666666667,At Risk
INV004612,1,,Normal
INV004613,1,,Normal
INV004614,3,54.5,At Risk
INV004616,3,186.5,At Risk
INV004617,3,162.5,At Risk
INV004618,1,,Normal
INV004619,6,71.6,At Risk
INV004621,3,91.5,At Risk
INV004622,2,236.0,At Risk
INV004623,3,154.0,At Risk
INV004625,5,66.5,At Risk
INV004626,3,149.0,At Risk
INV004627,4,108.66666666666667,At Risk
INV004629,4,22.666666666666668,Normal
INV004630,3,88.5,At Risk
INV004631,3,179.5,At Risk
INV004632,1,,Normal
INV004633,5,117.25,At Risk
INV004634,2,183.0,At Risk
INV004635,2,146.0,At Risk
INV004636,5,85.5,At Risk
INV004637,1,,Normal
INV004638,4,88.0,At Risk
INV004639,5,101.25,At Risk
INV004640,4,115.66666666666667,At Risk
INV004641,4,86.66666666666667,At Risk
INV004642,1,,Normal
INV004643,3,128.0,At Risk
INV004644,3,99.0,At Risk
INV004645,1,,Normal
INV004646,2,66.0,At Risk
INV004647,2,102.0,At Risk
INV004648,3,41.5,At Risk
INV004649,3,50.5,At Risk
INV004650,4,77.33333333333333,At Risk
INV004651,5,107.5,At Risk
INV004652,1,,Normal
INV004653,5,123.25,At Risk
INV004654,3,193.5,At Risk
INV004655,4,94.33333333333333,At Risk
INV004656,4,133.66666666666666,At Risk
INV004657,2,289.0,At Risk
INV004658,1,,Normal
INV004659,5,65.0,At Risk
INV004660,4,139.33333333333334,At Risk
INV004661,3,82.0,At Risk
INV004662,1,,Normal
INV004663,1,,Normal
INV004664,4,104.0,At Risk
INV004665,4,34.0,Normal
INV004666,5,58.75,At Risk
INV004667,2,155.0,At Risk
INV004668,2,363.0,At Risk
INV004669,2,70.0,At Risk
INV004671,1,,Normal
INV004672,4,133.0,At Risk
INV004673,4,107.66666666666667,At Risk
INV004674,1,,Normal
INV004676,1,,Normal
INV004677,1,,Normal
INV004678,3,206.5,At Risk
INV004680,1,,Normal
INV004681,2,16.0,Normal
INV004682,2,108.0,At Risk
INV004686,3,11.5,Normal
INV004687,2,152.0,At Risk
INV004688,4,130.66666666666666,At Risk
INV004689,4,80.66666666666667,At Risk
INV004691,8,62.142857142857146,At Risk
INV004692,6,88.6,At Risk
INV004693,3,207.0,At Risk
INV004694,2,267.0,At Risk
INV004695,5,115.25,At Risk
INV004696,1,,Normal
INV004697,2,326.0,At Risk
INV004698,2,332.0,At Risk
INV004699,1,,Normal
INV004700,2,153.0,At Risk
INV004701,4,156.0,At Risk
INV004702,1,,Normal
INV004703,3,191.0,At Risk
INV004704,6,79.0,At Risk
INV004705,2,57.0,At Risk
INV004706,1,,Normal
INV004708,1,,Normal
INV004709,2,28.0,Normal
INV004711,4,122.66666666666667,At Risk
INV004712,3,122.5,At Risk
INV004713,1,,Normal
INV004714,2,181.0,At Risk
INV004715,1,,Normal
INV004716,2,226.0,At Risk
INV004717,3,196.5,At Risk
INV004718,2,108.0,At Risk
INV004719,1,,Normal
INV004720,4,96.0,At Risk
INV004721,1,,Normal
INV004722,6,86.8,At Risk
INV004723,1,,Normal
INV004724,3,170.0,At Risk
INV004726,3,227.0,At Risk
INV004728,1,,Normal
INV004729,5,94.5,At Risk
INV004730,1,,Normal
INV004731,4,93.0,At Risk
INV004732,1,,Normal
INV004733,7,45.0,At Risk
INV004734,3,147.5,At Risk
INV004735,3,208.5,At Risk
INV004736,1,,Normal
INV004737,2,347.0,At Risk
INV004738,5,63.25,At Risk
INV004739,4,115.33333333333333,At Risk
INV004740,2,31.0,Normal
INV004741,3,148.0,At Risk
INV004742,4,75.33333333333333,At Risk
INV004743,2,413.0,At Risk
INV004744,6,50.0,At Risk
INV004745,6,75.8,At Risk
INV004746,1,,Normal
INV004747,1,,Normal
INV004748,3,208.0,At Risk
INV004749,2,375.0,At Risk
INV004750,2,149.0,At Risk
INV004751,1,,Normal
INV004752,2,294.0,At Risk
INV004753,5,97.5,At Risk
INV004754,3,131.5,At Risk
INV004755,3,120.0,At Risk
INV004756,6,67.8,At Risk
INV004758,1,,Normal
INV004760,2,54.0,At Risk
INV004761,4,82.33333333333333,At Risk
INV004763,5,76.25,At Risk
INV004764,5,74.5,At Risk
INV004765,3,223.0,At Risk
INV004767,2,248.0,At Risk
INV004768,3,33.0,Normal
INV004769,3,85.5,At Risk
INV004770,4,93.0,At Risk
INV004771,2,212.0,At Risk
INV004772,3,53.0,At Risk
INV004774,6,39.2,At Risk
INV004775,1,,Normal
INV004776,1,,Normal
INV004777,2,64.0,At Risk
INV004778,4,91.66666666666667,At Risk
INV004779,2,359.0,At Risk
INV004780,5,106.25,At Risk
INV004781,2,79.0,At Risk
INV004783,3,159.5,At Risk
INV004784,2,294.0,At Risk
INV004785,1,,Normal
INV004787,3,190.5,At Risk
INV004788,1,,Normal
INV004789,1,,Normal
INV004790,5,56.75,At Risk
INV004791,2,453.0,At Risk
INV004792,1,,Normal
INV004793,2,285.0,At Risk
INV004794,8,67.0,At Risk
INV004795,1,,Normal
INV004796,3,86.5,At Risk
INV004797,7,84.16666666666667,At Risk
INV004798,2,38.0,At Risk
INV004799,1,,Normal
INV004800,2,110.0,At Risk
INV004801,3,17.5,Normal
INV004802,6,56.6,At Risk
INV004803,2,240.0,At Risk
INV004804,6,79.0,At Risk
INV004805,2,125.0,At Risk
INV004807,2,229.0,At Risk
INV004808,1,,Normal
INV004809,2,94.0,At Risk
INV004810,2,275.0,At Risk
INV004811,7,69.83333333333333,At Risk
INV004812,4,74.66666666666667,At Risk
INV004813,5,101.5,At Risk
INV004816,2,138.0,At Risk
INV004817,1,,Normal
INV004818,6,56.6,At Risk
INV004819,4,127.33333333333333,At Risk
INV004820,3,86.0,At Risk
INV004821,6,50.0,At Risk
INV004822,5,81.25,At Risk
INV004823,4,51.333333333333336,At Risk
INV004824,2,190.0,At Risk
INV004825,3,82.5,At Risk
INV004826,7,57.166666666666664,At Risk
INV004827,5,95.5,At Risk
INV004828,3,149.0,At Risk
INV004829,1,,Normal
INV004830,3,137.5,At Risk
INV004831,5,88.75,At Risk
INV004832,2,156.0,At Risk
INV004833,6,91.4,At Risk
INV004834,1,,Normal
INV004835,4,142.33333333333334,At Risk
INV004836,6,53.2,At Risk
INV004837,2,184.0,At Risk
INV004838,1,,Normal
INV004839,2,58.0,At Risk
INV004840,5,108.0,At Risk
INV004841,6,38.2,At Risk
INV004842,3,69.5,At Risk
INV004844,3,68.5,At Risk
INV004845,5,118.0,At Risk
INV004846,3,16.0,Normal
INV004847,2,126.0,At Risk
INV004848,2,95.0,At Risk
INV004849,6,60.8,At Risk
INV004850,7,63.0,At Risk
INV004851,5,84.75,At Risk
INV004852,2,122.0,At Risk
INV004853,3,168.5,At Risk
INV004854,1,,Normal
INV004855,7,56.833333333333336,At Risk
INV004856,1,,Normal
INV004857,5,105.5,At Risk
INV004858,2,233.0,At Risk
INV004859,1,,Normal
INV004860,3,130.5,At Risk
INV004861,1,,Normal
INV004863,3,76.5,At Risk
INV004864,4,141.0,At Risk
INV004865,4,75.33333333333333,At Risk
INV004866,6,50.8,At Risk
INV004867,1,,Normal
INV004868,4,99.66666666666667,At Risk
INV004869,2,38.0,At Risk
INV004870,2,62.0,At Risk
INV004871,4,95.33333333333333,At Risk
INV004872,1,,Normal
INV004873,1,,Normal
INV004874,7,69.83333333333333,At Risk
INV004875,4,154.0,At Risk
INV004876,1,,Normal
INV004880,1,,Normal
INV004881,2,158.0,At Risk
INV004882,1,,Normal
INV004885,8,64.28571428571429,At Risk
INV004886,4,59.666666666666664,At Risk
INV004887,7,66.66666666666667,At Risk
INV004888,3,149.5,At Risk
INV004889,4,120.66666666666667,At Risk
INV004890,1,,Normal
INV004891,4,150.66666666666666,At Risk
INV004892,4,87.66666666666667,At Risk
INV004893,3,46.5,At Risk
INV004894,1,,Normal
INV004895,1,,Normal
INV004896,6,40.0,At Risk
INV004898,1,,Normal
INV004899,3,43.0,At Risk
INV004900,4,95.33333333333333,At Risk
INV004901,3,166.0,At Risk
INV004902,3,190.5,At Risk
INV004903,1,,Normal
INV004904,1,,Normal
INV004905,1,,Normal
INV004906,4,118.0,At Risk
INV004907,1,,Normal
INV004908,1,,Normal
INV004910,5,107.25,At Risk
INV004911,5,54.75,At Risk
INV004912,1,,Normal
INV004913,4,121.33333333333333,At Risk
INV004914,5,102.5,At Risk
INV004915,5,89.0,At Risk
INV004916,3,211.0,At Risk
INV004917,1,,Normal
INV004918,5,120.5,At Risk
INV004919,8,70.0,At Risk
INV004922,9,42.0,At Risk
INV004923,2,15.0,Normal
INV004924,1,,Normal
INV004925,3,156.0,At Risk
INV004926,4,151.0,At Risk
INV004927,5,89.25,At Risk
INV004928,1,,Normal
INV004929,1,,Normal
INV004930,4,125.0,At Risk
INV004932,5,77.5,At Risk
INV004933,4,86.66666666666667,At Risk
INV004934,3,128.0,At Risk
INV004935,2,126.0,At Risk
INV004936,1,,Normal
INV004937,1,,Normal
INV004938,1,,Normal
INV004939,7,70.0,At Risk
INV004940,1,,Normal
INV004941,1,,Normal
INV004942,2,84.0,At Risk
INV004943,1,,Normal
INV004944,1,,Normal
INV004945,4,148.66666666666666,At Risk
INV004946,1,,Normal
INV004947,4,110.0,At Risk
INV004948,4,127.66666666666667,At Risk
INV004949,1,,Normal
INV004950,2,371.0,At Risk
INV004951,2,302.0,At Risk
INV004952,3,115.5,At Risk
INV004953,3,95.5,At Risk
INV004954,3,205.0,At Risk
INV004955,1,,Normal
INV004956,3,12.0,Normal
INV004957,5,62.25,At Risk
INV004958,1,,Normal
INV004959,3,137.5,At Risk
INV004960,2,104.0,At Risk
INV004961,6,94.6,At Risk
INV004962,5,86.0,At Risk
INV004963,2,301.0,At Risk
INV004964,1,,Normal
INV004965,2,168.0,At Risk
INV004966,1,,Normal
INV004967,2,195.0,At Risk
INV004968,2,81.0,At Risk
INV004969,4,96.33333333333333,At Risk
INV004970,2,260.0,At Risk
INV004971,2,61.0,At Risk
INV004972,3,212.0,At Risk
INV004973,2,225.0,At Risk
INV004974,3,98.0,At Risk
INV004975,1,,Normal
INV004976,1,,Normal
INV004977,2,256.0,At Risk
INV004978,2,185.0,At Risk
INV004979,2,387.0,At Risk
INV004980,5,101.0,At Risk
INV004981,4,106.33333333333333,At Risk
INV004982,5,64.75,At Risk
INV004983,3,187.0,At Risk
INV004984,5,64.5,At Risk
INV004985,1,,Normal
INV004986,1,,Normal
INV004987,1,,Normal
INV004988,1,,Normal
INV004989,3,208.0,At Risk
INV004990,3,95.5,At Risk
INV004991,1,,Normal
INV004992,5,64.75,At Risk
INV004993,5,111.5,At Risk
INV004994,1,,Normal
INV004995,1,,Normal
INV004996,1,,Normal
INV004997,4,160.66666666666666,At Risk
INV004998,3,126.0,At Risk
INV004999,7,73.16666666666667,At Risk
INV005000,1,,Normal
